sample	contig	phylum
SRR3727512	k141_660182	Actinomycetota
SRR3727512	k141_550681	Actinomycetota
SRR3727512	k141_931781	Bacillota
SRR3727512	k141_605561	Pseudomonadota
SRR3727512	k141_550768	Pseudomonadota
SRR3727512	k141_169965	Bacteroidota
SRR3727512	k141_877494	Actinomycetota
SRR3727512	k141_660403	Pseudomonadota
SRR3727512	k141_224537	Pseudomonadota
SRR3727512	k141_442406	Pseudomonadota
SRR3727512	k141_333683	Pseudomonadota
SRR3727512	k141_279097	Cyanobacteriota
SRR3727512	k141_986704	Bacteroidota
SRR3727512	k141_768545	Pseudomonadota
SRR3727512	k141_550955	Pseudomonadota
SRR3727512	k141_660551	Cyanobacteriota
SRR3727512	k141_224603	Pseudomonadota
SRR3727512	k141_62002	Actinomycetota
SRR3727512	k141_7005	Pseudomonadota
SRR3727512	k141_550999	Cyanobacteriota
SRR3727512	k141_170215	Actinomycetota
SRR3727512	k141_660623	Bacillota
SRR3727512	k141_497311	Cyanobacteriota
SRR3727512	k141_279270	Planctomycetota
SRR3727512	k141_768753	Bacillota
SRR3727512	k141_877786	Actinomycetota
SRR3727512	k141_116066	Actinomycetota
SRR3727512	k141_714652	Actinomycetota
SRR3727512	k141_387893	Pseudomonadota
SRR3727512	k141_224793	Pseudomonadota
SRR3727512	k141_279378	Verrucomicrobiota
SRR3727512	k141_714703	Cyanobacteriota
SRR3727512	k141_987118	Pseudomonadota
SRR3727512	k141_823893	Pseudomonadota
SRR3727512	k141_606223	Bacteroidota
SRR3727512	k141_1041205	Actinomycetota
SRR3727512	k141_497647	Cyanobacteriota
SRR3727512	k141_987145	Pseudomonadota
SRR3727512	k141_551343	Cyanobacteriota
SRR3727512	k141_823948	Pseudomonadota
SRR3727512	k141_62467	Actinomycetota
SRR3727512	k141_442799	Actinomycetota
SRR3727512	k141_497853	Cyanobacteriota
SRR3727512	k141_878283	Actinomycetota
SRR3727512	k141_715019	Actinomycetota
SRR3727512	k141_225138	Planctomycetota
SRR3727512	k141_932620	Pseudomonadota
SRR3727512	k141_62543	Actinomycetota
SRR3727512	k141_661165	Bacteroidota
SRR3727512	k141_388288	Actinomycetota
SRR3727512	k141_769296	Pseudomonadota
SRR3727512	k141_116557	Pseudomonadota
SRR3727512	k141_7593	Actinomycetota
SRR3727512	k141_225178	Pseudomonadota
SRR3727512	k141_279866	Pseudomonadota
SRR3727512	k141_443058	Pseudomonadota
SRR3727512	k141_334509	Planctomycetota
SRR3727512	k141_7651	Bacteroidota
SRR3727512	k141_443078	Bacteroidota
SRR3727512	k141_498026	Pseudomonadota
SRR3727512	k141_388383	Pseudomonadota
SRR3727512	k141_62745	Cyanobacteriota
SRR3727512	k141_551712	Bacteroidota
SRR3727512	k141_878562	Pseudomonadota
SRR3727512	k141_388409	Actinomycetota
SRR3727512	k141_171185	Bacteroidota
SRR3727512	k141_388423	Pseudomonadota
SRR3727512	k141_171198	Cyanobacteriota
SRR3727512	k141_334647	Actinomycetota
SRR3727512	k141_551837	Pseudomonadota
SRR3727512	k141_388496	Bacillota
SRR3727512	k141_443283	Pseudomonadota
SRR3727512	k141_7849	Actinomycetota
SRR3727512	k141_878695	Pseudomonadota
SRR3727512	k141_62936	Pseudomonadota
SRR3727512	k141_498238	Actinomycetota
SRR3727512	k141_7870	Pseudomonadota
SRR3727512	k141_116952	Cyanobacteriota
SRR3727512	k141_878698	Actinomycetota
SRR3727512	k141_661644	Pseudomonadota
SRR3727512	k141_498264	Cyanobacteriota
SRR3727512	k141_1041881	Cyanobacteriota
SRR3727512	k141_878700	Pseudomonadota
SRR3727512	k141_7884	Cyanobacteriota
SRR3727512	k141_171426	Cyanobacteriota
SRR3727512	k141_225730	Actinomycetota
SRR3727512	k141_607061	Pseudomonadota
SRR3727512	k141_498363	Pseudomonadota
SRR3727512	k141_715602	Bacillota
SRR3727512	k141_388788	Pseudomonadota
SRR3727512	k141_769797	Planctomycetota
SRR3727512	k141_878786	Actinomycetota
SRR3727512	k141_498395	Cyanobacteriota
SRR3727512	k141_987986	Actinomycetota
SRR3727512	k141_443581	Bacillota
SRR3727512	k141_607147	Actinomycetota
SRR3727512	k141_498437	Pseudomonadota
SRR3727512	k141_824960	Pseudomonadota
SRR3727512	k141_552273	Pseudomonadota
SRR3727512	k141_933302	Actinomycetota
SRR3727512	k141_388882	Pseudomonadota
SRR3727512	k141_443607	Pseudomonadota
SRR3727512	k141_552278	Pseudomonadota
SRR3727512	k141_388888	Pseudomonadota
SRR3727512	k141_335212	Bacteroidota
SRR3727512	k141_878926	Actinomycetota
SRR3727512	k141_225913	Pseudomonadota
SRR3727512	k141_443632	Actinomycetota
SRR3727512	k141_280484	Pseudomonadota
SRR3727512	k141_498533	Pseudomonadota
SRR3727512	k141_715790	Cyanobacteriota
SRR3727512	k141_1042199	Bacillota
SRR3727512	k141_8291	Cyanobacteriota
SRR3727512	k141_824993	Bacteroidota
SRR3727512	k141_225986	Bacillota
SRR3727512	k141_552390	Pseudomonadota
SRR3727512	k141_988143	Pseudomonadota
SRR3727512	k141_715822	Actinomycetota
SRR3727512	k141_280556	Actinomycetota
SRR3727512	k141_8326	Actinomycetota
SRR3727512	k141_933439	Actinomycetota
SRR3727512	k141_171771	Actinomycetota
SRR3727512	k141_879039	Cyanobacteriota
SRR3727512	k141_335343	Actinomycetota
SRR3727512	k141_171803	Actinomycetota
SRR3727512	k141_552422	Actinomycetota
SRR3727512	k141_715927	Actinomycetota
SRR3727512	k141_879050	Actinomycetota
SRR3727512	k141_335392	Actinomycetota
SRR3727512	k141_825155	Actinomycetota
SRR3727512	k141_389128	Actinomycetota
SRR3727512	k141_715954	Pseudomonadota
SRR3727512	k141_933603	Bacteroidota
SRR3727512	k141_552535	Actinomycetota
SRR3727512	k141_607450	Actinomycetota
SRR3727512	k141_498867	Cyanobacteriota
SRR3727512	k141_171950	Bacteroidota
SRR3727512	k141_226312	Actinomycetota
SRR3727512	k141_444043	Pseudomonadota
SRR3727512	k141_607534	Actinomycetota
SRR3727512	k141_933755	Actinomycetota
SRR3727512	k141_552580	Pseudomonadota
SRR3727512	k141_607555	Campylobacterota
SRR3727512	k141_1042642	Actinomycetota
SRR3727512	k141_117803	Actinomycetota
SRR3727512	k141_607604	Actinomycetota
SRR3727512	k141_226450	Verrucomicrobiota
SRR3727512	k141_63937	Actinomycetota
SRR3727512	k141_63946	Pseudomonadota
SRR3727512	k141_662738	Pseudomonadota
SRR3727512	k141_607675	Pseudomonadota
SRR3727512	k141_389466	Actinomycetota
SRR3727512	k141_988776	Actinomycetota
SRR3727512	k141_499044	Actinomycetota
SRR3727512	k141_8885	Actinomycetota
SRR3727512	k141_933893	Cyanobacteriota
SRR3727512	k141_389494	Cyanobacteriota
SRR3727512	k141_716264	Actinomycetota
SRR3727512	k141_770523	Pseudomonadota
SRR3727512	k141_1042828	Bacteroidota
SRR3727512	k141_389502	Actinomycetota
SRR3727512	k141_64075	Actinomycetota
SRR3727512	k141_281018	Cyanobacteriota
SRR3727512	k141_770573	Pseudomonadota
SRR3727512	k141_825712	Pseudomonadota
SRR3727512	k141_64120	Actinomycetota
SRR3727512	k141_444413	Cyanobacteriota
SRR3727512	k141_552946	Pseudomonadota
SRR3727512	k141_281067	Actinomycetota
SRR3727512	k141_118155	Pseudomonadota
SRR3727512	k141_552974	Planctomycetota
SRR3727512	k141_825784	Cyanobacteriota
SRR3727512	k141_389667	Actinomycetota
SRR3727512	k141_9164	Bacteroidota
SRR3727512	k141_444552	Cyanobacteriota
SRR3727512	k141_1043008	Pseudomonadota
SRR3727512	k141_499399	Cyanobacteriota
SRR3727512	k141_770843	Pseudomonadota
SRR3727512	k141_716559	Pseudomonadota
SRR3727512	k141_663172	Pseudomonadota
SRR3727512	k141_553108	Planctomycetota
SRR3727512	k141_172642	Planctomycetota
SRR3727512	k141_989167	Pseudomonadota
SRR3727512	k141_336310	Cyanobacteriota
SRR3727512	k141_1043125	Pseudomonadota
SRR3727512	k141_663258	Bacillota
SRR3727512	k141_880041	Actinomycetota
SRR3727512	k141_1043149	Cyanobacteriota
SRR3727512	k141_553169	Bacteroidota
SRR3727512	k141_934306	Pseudomonadota
SRR3727512	k141_64447	Bacteroidota
SRR3727512	k141_1043155	Bacillota
SRR3727512	k141_227015	Actinomycetota
SRR3727512	k141_64469	Actinomycetota
SRR3727512	k141_118501	Actinomycetota
SRR3727512	k141_553257	Cyanobacteriota
SRR3727512	k141_880081	Actinomycetota
SRR3727512	k141_608290	Planctomycetota
SRR3727512	k141_227057	Pseudomonadota
SRR3727512	k141_336497	Bacteroidota
SRR3727512	k141_172903	Actinomycetota
SRR3727512	k141_771164	Planctomycetota
SRR3727512	k141_553305	Bacteroidota
SRR3727512	k141_934447	Pseudomonadota
SRR3727512	k141_64561	Actinomycetota
SRR3727512	k141_608341	Pseudomonadota
SRR3727512	k141_172940	Pseudomonadota
SRR3727512	k141_118545	Pseudomonadota
SRR3727512	k141_499693	Pseudomonadota
SRR3727512	k141_663401	Mycoplasmatota
SRR3727512	k141_1043305	Pseudomonadota
SRR3727512	k141_934476	Pseudomonadota
SRR3727512	k141_9566	Bacteroidota
SRR3727512	k141_1043345	Actinomycetota
SRR3727512	k141_499797	Actinomycetota
SRR3727512	k141_663467	Actinomycetota
SRR3727512	k141_989625	Pseudomonadota
SRR3727512	k141_390172	Pseudomonadota
SRR3727512	k141_64714	Actinomycetota
SRR3727512	k141_9639	Cyanobacteriota
SRR3727512	k141_716907	Actinomycetota
SRR3727512	k141_9643	Pseudomonadota
SRR3727512	k141_663505	Cyanobacteriota
SRR3727512	k141_1043493	Pseudomonadota
SRR3727512	k141_771430	Pseudomonadota
SRR3727512	k141_826497	Actinomycetota
SRR3727512	k141_390334	Pseudomonadota
SRR3727512	k141_118797	Pseudomonadota
SRR3727512	k141_64853	Pseudomonadota
SRR3727512	k141_716985	Actinomycetota
SRR3727512	k141_281854	Planctomycetota
SRR3727512	k141_553628	Cyanobacteriota
SRR3727512	k141_336957	Planctomycetota
SRR3727512	k141_608681	Pseudomonadota
SRR3727512	k141_390415	Cyanobacteriota
SRR3727512	k141_880488	Bacteroidota
SRR3727512	k141_771552	Pseudomonadota
SRR3727512	k141_663683	Bacteroidota
SRR3727512	k141_989934	Actinomycetota
SRR3727512	k141_826675	Actinomycetota
SRR3727512	k141_336979	Actinomycetota
SRR3727512	k141_608762	Pseudomonadota
SRR3727512	k141_771598	Actinomycetota
SRR3727512	k141_390526	Pseudomonadota
SRR3727512	k141_717199	Bacillota
SRR3727512	k141_500108	Pseudomonadota
SRR3727512	k141_445488	Actinomycetota
SRR3727512	k141_445495	Cyanobacteriota
SRR3727512	k141_119021	Actinomycetota
SRR3727512	k141_500151	Pseudomonadota
SRR3727512	k141_935007	Bacteroidota
SRR3727512	k141_10068	Actinomycetota
SRR3727512	k141_282093	Bacteroidota
SRR3727512	k141_880701	Actinomycetota
SRR3727512	k141_771655	Actinomycetota
SRR3727512	k141_337200	Pseudomonadota
SRR3727512	k141_445583	Pseudomonadota
SRR3727512	k141_990160	Cyanobacteriota
SRR3727512	k141_500240	Pseudomonadota
SRR3727512	k141_10153	Pseudomonadota
SRR3727512	k141_717385	Actinomycetota
SRR3727512	k141_1043918	Actinomycetota
SRR3727512	k141_609095	Pseudomonadota
SRR3727512	k141_10229	Cyanobacteriota
SRR3727512	k141_990211	Bacillota
SRR3727512	k141_65300	Pseudomonadota
SRR3727512	k141_826798	Actinomycetota
SRR3727512	k141_554207	Cyanobacteriota
SRR3727512	k141_609180	Pseudomonadota
SRR3727512	k141_664176	Actinomycetota
SRR3727512	k141_228089	Pseudomonadota
SRR3727512	k141_65390	Actinomycetota
SRR3727512	k141_173651	Bacteroidota
SRR3727512	k141_445958	Cyanobacteriota
SRR3727512	k141_826943	Myxococcota
SRR3727512	k141_990428	Bacteroidota
SRR3727512	k141_881042	Pseudomonadota
SRR3727512	k141_500584	Cyanobacteriota
SRR3727512	k141_881043	Planctomycetota
SRR3727512	k141_554370	Cyanobacteriota
SRR3727512	k141_119520	Pseudomonadota
SRR3727512	k141_173775	Pseudomonadota
SRR3727512	k141_772069	Actinomycetota
SRR3727512	k141_827102	Pseudomonadota
SRR3727512	k141_65581	Verrucomicrobiota
SRR3727512	k141_881139	Bacteroidota
SRR3727512	k141_664515	Pseudomonadota
SRR3727512	k141_500748	Pseudomonadota
SRR3727512	k141_446222	Actinomycetota
SRR3727512	k141_282648	Cyanobacteriota
SRR3727512	k141_337690	Actinomycetota
SRR3727512	k141_772232	Pseudomonadota
SRR3727512	k141_827228	Actinomycetota
SRR3727512	k141_554630	Pseudomonadota
SRR3727512	k141_282745	Bacteroidota
SRR3727512	k141_718132	Pseudomonadota
SRR3727512	k141_990718	Bacillota
SRR3727512	k141_772263	Cyanobacteriota
SRR3727512	k141_228484	Actinomycetota
SRR3727512	k141_391606	Pseudomonadota
SRR3727512	k141_228567	Actinomycetota
SRR3727512	k141_554783	Actinomycetota
SRR3727512	k141_827393	Actinomycetota
SRR3727512	k141_337938	Pseudomonadota
SRR3727512	k141_119920	Pseudomonadota
SRR3727512	k141_664754	Actinomycetota
SRR3727512	k141_65969	Pseudomonadota
SRR3727512	k141_936018	Actinomycetota
SRR3727512	k141_718330	Pseudomonadota
SRR3727512	k141_446612	Pseudomonadota
SRR3727512	k141_391679	Pseudomonadota
SRR3727512	k141_119958	Cyanobacteriota
SRR3727512	k141_1044617	Cyanobacteriota
SRR3727512	k141_936096	Pseudomonadota
SRR3727512	k141_554960	Cyanobacteriota
SRR3727512	k141_991091	Actinomycetota
SRR3727512	k141_881579	Bacteroidota
SRR3727512	k141_718505	Actinomycetota
SRR3727512	k141_66277	Bacteroidota
SRR3727512	k141_501362	Mycoplasmatota
SRR3727512	k141_827673	Cyanobacteriota
SRR3727512	k141_174523	Pseudomonadota
SRR3727512	k141_936235	Pseudomonadota
SRR3727512	k141_446937	Pseudomonadota
SRR3727512	k141_338319	Pseudomonadota
SRR3727512	k141_392052	Pseudomonadota
SRR3727512	k141_936363	Actinomycetota
SRR3727512	k141_174649	Actinomycetota
SRR3727512	k141_718738	Pseudomonadota
SRR3727512	k141_827845	Actinomycetota
SRR3727512	k141_772823	Verrucomicrobiota
SRR3727512	k141_11624	Pseudomonadota
SRR3727512	k141_120530	Actinomycetota
SRR3727512	k141_718843	Pseudomonadota
SRR3727512	k141_174802	Actinomycetota
SRR3727512	k141_772968	Actinomycetota
SRR3727512	k141_11689	Actinomycetota
SRR3727512	k141_772999	Actinomycetota
SRR3727512	k141_392355	Pseudomonadota
SRR3727512	k141_229334	Actinomycetota
SRR3727512	k141_11699	Pseudomonadota
SRR3727512	k141_392371	Cyanobacteriota
SRR3727512	k141_392380	Cyanobacteriota
SRR3727512	k141_555643	Actinomycetota
SRR3727512	k141_719061	Actinomycetota
SRR3727512	k141_773106	Cyanobacteriota
SRR3727512	k141_229412	Actinomycetota
SRR3727512	k141_338740	Pseudomonadota
SRR3727512	k141_555715	Pseudomonadota
SRR3727512	k141_1045358	Pseudomonadota
SRR3727512	k141_11819	Bacteroidota
SRR3727512	k141_665692	Actinomycetota
SRR3727512	k141_447548	Bacteroidota
SRR3727512	k141_936847	Cyanobacteriota
SRR3727512	k141_773145	Bacteroidota
SRR3727512	k141_338791	Actinomycetota
SRR3727512	k141_283784	Cyanobacteriota
SRR3727512	k141_120834	Pseudomonadota
SRR3727512	k141_555805	Actinomycetota
SRR3727512	k141_392555	Bacteroidota
SRR3727512	k141_610842	Cyanobacteriota
SRR3727512	k141_555862	Pseudomonadota
SRR3727512	k141_1045478	Planctomycetota
SRR3727512	k141_67240	Bacteroidota
SRR3727512	k141_283889	Pseudomonadota
SRR3727512	k141_338920	Cyanobacteriota
SRR3727512	k141_992138	Pseudomonadota
SRR3727512	k141_828512	Pseudomonadota
SRR3727512	k141_610980	Pseudomonadota
SRR3727512	k141_175318	Pseudomonadota
SRR3727512	k141_937133	Actinomycetota
SRR3727512	k141_67357	Bacillota
SRR3727512	k141_229824	Pseudomonadota
SRR3727512	k141_121138	Cyanobacteriota
SRR3727512	k141_719458	Cyanobacteriota
SRR3727512	k141_12191	Pseudomonadota
SRR3727512	k141_12216	Cyanobacteriota
SRR3727512	k141_229857	Pseudomonadota
SRR3727512	k141_719465	Planctomycetota
SRR3727512	k141_937181	Bacteroidota
SRR3727512	k141_937185	Pseudomonadota
SRR3727512	k141_229882	Pseudomonadota
SRR3727512	k141_882880	Actinomycetota
SRR3727512	k141_666095	Actinomycetota
SRR3727512	k141_992415	Pseudomonadota
SRR3727512	k141_882900	Cyanobacteriota
SRR3727512	k141_392944	Actinomycetota
SRR3727512	k141_992474	Bacteroidota
SRR3727512	k141_611313	Actinomycetota
SRR3727512	k141_556389	Actinomycetota
SRR3727512	k141_175651	Pseudomonadota
SRR3727512	k141_284340	Cyanobacteriota
SRR3727512	k141_67716	Bdellovibrionota
SRR3727512	k141_67767	Pseudomonadota
SRR3727512	k141_773884	Pseudomonadota
SRR3727512	k141_883116	Pseudomonadota
SRR3727512	k141_1046043	Actinomycetota
SRR3727512	k141_12496	Pseudomonadota
SRR3727512	k141_992660	Cyanobacteriota
SRR3727512	k141_829047	Pseudomonadota
SRR3727512	k141_502785	Pseudomonadota
SRR3727512	k141_175845	Actinomycetota
SRR3727512	k141_230187	Actinomycetota
SRR3727512	k141_1046089	Bacteroidota
SRR3727512	k141_121691	Actinomycetota
SRR3727512	k141_666491	Cyanobacteriota
SRR3727512	k141_556650	Actinomycetota
SRR3727512	k141_937684	Actinomycetota
SRR3727512	k141_230196	Actinomycetota
SRR3727512	k141_12545	Actinomycetota
SRR3727512	k141_829138	Bacteroidota
SRR3727512	k141_1046159	Actinomycetota
SRR3727512	k141_448580	Pseudomonadota
SRR3727512	k141_666537	Actinomycetota
SRR3727512	k141_339830	Cyanobacteriota
SRR3727512	k141_284668	Cyanobacteriota
SRR3727512	k141_68063	Actinomycetota
SRR3727512	k141_992840	Actinomycetota
SRR3727512	k141_829212	Actinomycetota
SRR3727512	k141_611714	Pseudomonadota
SRR3727512	k141_774210	Actinomycetota
SRR3727512	k141_503000	Pseudomonadota
SRR3727512	k141_611729	Actinomycetota
SRR3727512	k141_230408	Cyanobacteriota
SRR3727512	k141_937960	Actinomycetota
SRR3727512	k141_12765	Bacteroidota
SRR3727512	k141_829368	Bacteroidota
SRR3727512	k141_68160	Actinomycetota
SRR3727512	k141_557008	Actinomycetota
SRR3727512	k141_774386	Pseudomonadota
SRR3727512	k141_829372	Pseudomonadota
SRR3727512	k141_883641	Bacteroidota
SRR3727512	k141_720278	Pseudomonadota
SRR3727512	k141_12850	Pseudomonadota
SRR3727512	k141_557139	Cyanobacteriota
SRR3727512	k141_449005	Cyanobacteriota
SRR3727512	k141_503377	Pseudomonadota
SRR3727512	k141_883776	Pseudomonadota
SRR3727512	k141_340296	Actinomycetota
SRR3727512	k141_285106	Bacteroidota
SRR3727512	k141_720458	Pseudomonadota
SRR3727512	k141_503435	Bacteroidota
SRR3727512	k141_122236	Pseudomonadota
SRR3727512	k141_829527	Cyanobacteriota
SRR3727512	k141_449110	Actinomycetota
SRR3727512	k141_393963	Actinomycetota
SRR3727512	k141_393972	Cyanobacteriota
SRR3727512	k141_1046784	Verrucomicrobiota
SRR3727512	k141_993369	Cyanobacteriota
SRR3727512	k141_720617	Planctomycetota
SRR3727512	k141_774777	Verrucomicrobiota
SRR3727512	k141_1046792	Pseudomonadota
SRR3727512	k141_667091	Bacteroidota
SRR3727512	k141_774785	Actinomycetota
SRR3727512	k141_285307	Actinomycetota
SRR3727512	k141_557468	Planctomycetota
SRR3727512	k141_68734	Actinomycetota
SRR3727512	k141_938579	Bacteroidota
SRR3727512	k141_340604	Pseudomonadota
SRR3727512	k141_557600	Bacteroidota
SRR3727512	k141_231053	Planctomycetota
SRR3727512	k141_340618	Cyanobacteriota
SRR3727512	k141_449451	Pseudomonadota
SRR3727512	k141_449472	Planctomycetota
SRR3727512	k141_829919	Pseudomonadota
SRR3727512	k141_340655	Cyanobacteriota
SRR3727512	k141_884219	Pseudomonadota
SRR3727512	k141_231163	Pseudomonadota
SRR3727512	k141_394295	Cyanobacteriota
SRR3727512	k141_557727	Cyanobacteriota
SRR3727512	k141_122676	Pseudomonadota
SRR3727512	k141_667418	Actinomycetota
SRR3727512	k141_340664	Pseudomonadota
SRR3727512	k141_177081	Actinomycetota
SRR3727512	k141_394300	Bacteroidota
SRR3727512	k141_775096	Actinomycetota
SRR3727512	k141_830151	Pseudomonadota
SRR3727512	k141_721160	Actinomycetota
SRR3727512	k141_394346	Pseudomonadota
SRR3727512	k141_449739	Bacillota
SRR3727512	k141_340796	Actinomycetota
SRR3727512	k141_231382	Pseudomonadota
SRR3727512	k141_231403	Actinomycetota
SRR3727512	k141_667558	Actinomycetota
SRR3727512	k141_884532	Pseudomonadota
SRR3727512	k141_177276	Cyanobacteriota
SRR3727512	k141_721307	Actinomycetota
SRR3727512	k141_122883	Pseudomonadota
SRR3727512	k141_504325	Pseudomonadota
SRR3727512	k141_939078	Cyanobacteriota
SRR3727512	k141_13884	Pseudomonadota
SRR3727512	k141_667646	Cyanobacteriota
SRR3727512	k141_449905	Cyanobacteriota
SRR3727512	k141_775367	Cyanobacteriota
SRR3727512	k141_69323	Bacteroidota
SRR3727512	k141_13926	Pseudomonadota
SRR3727512	k141_939219	Bacteroidota
SRR3727512	k141_667726	Actinomycetota
SRR3727512	k141_775407	Cyanobacteriota
SRR3727512	k141_450026	Cyanobacteriota
SRR3727512	k141_286218	Actinomycetota
SRR3727512	k141_884815	Cyanobacteriota
SRR3727512	k141_994370	Pseudomonadota
SRR3727512	k141_231728	Actinomycetota
SRR3727512	k141_450072	Actinomycetota
SRR3727512	k141_721566	Actinomycetota
SRR3727512	k141_177514	Pseudomonadota
SRR3727512	k141_69520	Bacteroidota
SRR3727512	k141_884853	Bacteroidota
SRR3727512	k141_123221	Cyanobacteriota
SRR3727512	k141_558394	Cyanobacteriota
SRR3727512	k141_123274	Actinomycetota
SRR3727512	k141_14163	Cyanobacteriota
SRR3727512	k141_177597	Pseudomonadota
SRR3727512	k141_450150	Bacteroidota
SRR3727512	k141_830701	Pseudomonadota
SRR3727512	k141_667935	Actinomycetota
SRR3727512	k141_884951	Cyanobacteriota
SRR3727512	k141_830706	Actinomycetota
SRR3727512	k141_123351	Cyanobacteriota
SRR3727512	k141_721731	Bacteroidota
SRR3727512	k141_558503	Planctomycetota
SRR3727512	k141_775724	Actinomycetota
SRR3727512	k141_504745	Pseudomonadota
SRR3727512	k141_830742	Cyanobacteriota
SRR3727512	k141_69737	Actinomycetota
SRR3727512	k141_177754	Actinomycetota
SRR3727512	k141_504780	Cyanobacteriota
SRR3727512	k141_939678	Planctomycetota
SRR3727512	k141_123485	Pseudomonadota
SRR3727512	k141_939712	Actinomycetota
SRR3727512	k141_341547	Pseudomonadota
SRR3727512	k141_668210	Actinomycetota
SRR3727512	k141_504890	Pseudomonadota
SRR3727512	k141_69845	Actinomycetota
SRR3727512	k141_450449	Actinomycetota
SRR3727512	k141_994833	Actinomycetota
SRR3727512	k141_232179	Bacteroidota
SRR3727512	k141_776004	Pseudomonadota
SRR3727512	k141_722055	Actinomycetota
SRR3727512	k141_668248	Pseudomonadota
SRR3727512	k141_232182	Pseudomonadota
SRR3727512	k141_939908	Pseudomonadota
SRR3727512	k141_395349	Actinomycetota
SRR3727512	k141_1048164	Pseudomonadota
SRR3727512	k141_722127	Pseudomonadota
SRR3727512	k141_939925	Bacillota
SRR3727512	k141_123724	Bacillota
